session,task,da,believes_is_better_than_partner_A_yes,believes_is_better_than_partner_A_no,believes_is_better_than_partner_B_yes,believes_is_better_than_partner_B_no,bored_with_game_A_yes,bored_with_game_A_no,bored_with_game_B_yes,bored_with_game_B_no,difficult_for_partner_to_speak_A_yes,difficult_for_partner_to_speak_A_no,difficult_for_partner_to_speak_B_yes,difficult_for_partner_to_speak_B_no,directs_the_conversation_A_yes,directs_the_conversation_A_no,directs_the_conversation_B_yes,directs_the_conversation_B_no,contributes_to_successful_completion_A_yes,contributes_to_successful_completion_A_no,contributes_to_successful_completion_B_yes,contributes_to_successful_completion_B_no,frustrated_with_partner_A_yes,frustrated_with_partner_A_no,frustrated_with_partner_B_yes,frustrated_with_partner_B_no,frustrated_with_game_A_yes,frustrated_with_game_A_no,frustrated_with_game_B_yes,frustrated_with_game_B_no,engaged_in_game_A_yes,engaged_in_game_A_no,engaged_in_game_B_yes,engaged_in_game_B_no,gives_encouragement_A_yes,gives_encouragement_A_no,gives_encouragement_B_yes,gives_encouragement_B_no,making_self_clear_A_yes,making_self_clear_A_no,making_self_clear_B_yes,making_self_clear_B_no,planning_what_to_say_A_yes,planning_what_to_say_A_no,planning_what_to_say_B_yes,planning_what_to_say_B_no,polite_A_yes,polite_A_no,polite_B_yes,polite_B_no,dislikes_partner_A_yes,dislikes_partner_A_no,dislikes_partner_B_yes,dislikes_partner_B_no,trying_to_be_liked_A_yes,trying_to_be_liked_A_no,trying_to_be_liked_B_yes,trying_to_be_liked_B_no,trying_to_dominate_A_yes,trying_to_dominate_A_no,trying_to_dominate_B_yes,trying_to_dominate_B_no,conversation_awkward_yes,conversation_awkward_no,flow_naturally_yes,flow_naturally_no,hard_time_understanding_each_other_yes,hard_time_understanding_each_other_no,like_more_A,like_more_B,rather_have_as_a_partner_A,rather_have_as_a_partner_B,directing_the_conversation_A,directing_the_conversation_B,dominates_the_conversation_A,dominates_the_conversation_B,likes_the_other_person_more_A,likes_the_other_person_more_B,acting_superior_A,acting_superior_B,more_polite_A,more_polite_B,more_frustrated_A,more_frustrated_B
7,5,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- sd sd O b I- I- sd sd % O I- I- I- I- I- I- sd sd O I- I- I- I- I- sd sd O b b O I- sd % O I- I- % O b b b O sd sd % % I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- O I- b b b O I- sd sd O b sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b sd O I- I- I- I- sd sd O b sd O I- I- I- I- I- I- sd I- I- I- % I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd I- I- sd sd O I- I- I- % % I- sd sd O I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- sd O I- % b b O I- I- I- I- sd sd O b sd O I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- I- I- I- I- O I- % O I- % O I- % O I- I- I- sd O O % O I- I- sd O b b sd O I- I- I- I- I- I- I- I- I- I- I- sd sd O b I- I- I- I- I- I- I- I- sd sd O I- I- I- I- sd I- I- % % O b % I- I- I- I- I- I- sd I- sd O I- sd O I- I- % O I- I- sd sd sd O I- % % O % I- I- I- I- I- I- I- % O I- % O I- % O I- I- I- I- I- sd I- % I- % I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- sd sd O I- I- I- I- I- I- % O b I- I- I- I- % O I- I- % O I- % O sd sd sd O sd sd O I- I- I- % O I- I- I- sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy O I- I- I- I- I- I- sd O I- sd O I- I- I- qy I- I- I- I- I- qy O ny sd O I- I- I- O I- % O I- sd O I- x b I- % O I- I- I- sd O b b O I- sd b b O I- I- I- I- I- I- I- I- O I- I- b O I- I- I- I- I- I- I- I- I- I- qy qy O I- I- I- I- sd I- O I- I- I- I- I- sd O I- I- sd I- I- I- O I- I- I- I- I- sd O I- I- % % O I- I- I- % O I- I- I- I- I- sd O I- I- I- I- sd nn % O I- % I- I- % O I- % O I- % % O I- I- I- qw sd O I- I- I- I- I- I- sd sd O bk I- I- I- I- I- I- sd sd sd O b b O I- % O I- I- % O I- I- I- I- I- sd O I- I- sd I- % b b O I- I- sd I- I- I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- % O I- b O fa b O I- I- I- % I- I- % % O I- I- I- I- I- I- I- sd sd sd % I- I- I- I- % I- sd sd I- I- % nn I- I- I- I- I- I- I- I- sd sd O b I- I- I- I- O b b O I- % O I- I- % O I- % O I- b b O I- I- I- I- sd sd O bk sd O I- I- I- I- I- O I- b O I- I- I- I- O I- b O I- % I- I- I- O I- I- % % O I- I- I- I- sd sd I- I- I- I- I- O I- ^2 O I- I- I- sd sd O b b O sd % % % % O I- I- I- I- I- I- % O b b O I- I- I- I- fc O",0,5,4,1,0,5,0,5,2,3,3,2,0,5,5,0,2,3,3,2,2,3,4,1,2,3,4,1,4,1,4,1,1,4,2,3,1,4,2,3,0,5,3,2,5,0,4,1,0,5,3,2,5,0,2,3,0,5,4,1,5,0,2,3,5,0,3,2,1,4,0,5,0,5,4,1,0,5,0,5,1,4
7,6,"O fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc O fo_o_fw_""_by_bc I- I- I- sd sd O % b b O I- I- I- ba I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- sd sd sd O b b O I- I- I- I- % I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- sd sd O ba ba O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- O I- % O I- I- I- I- sd O I- % O I- I- sd sd O I- I- I- I- I- I- % b I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O % b b b O I- I- I- I- sd O O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- % % O I- I- I- I- I- I- sd sd O I- I- I- I- I- O I- % O sd sd O I- I- I- I- I- % O I- I- I- sd O I- % O I- I- sd O b b O I- sd sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b I- I- I- I- sd sd",0,5,1,4,0,5,0,5,1,4,1,4,0,5,4,1,5,0,5,0,0,5,1,4,1,4,0,5,5,0,5,0,5,0,4,1,5,0,5,0,2,3,4,1,4,1,5,0,0,5,0,5,3,2,2,3,1,4,2,3,0,5,5,0,0,5,4,1,1,4,0,5,0,5,4,1,1,4,1,4,1,4
7,7,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc O fo_o_fw_""_by_bc I- I- I- I- I- I- sd sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd % % O I- % O I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- sd O b b O I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- sd sd O b b O b b O b I- I- I- I- sd sd",2,3,1,4,1,4,1,4,0,5,2,3,0,5,5,0,4,1,5,0,0,5,0,5,0,5,0,5,4,1,4,1,4,1,4,1,4,1,5,0,2,3,4,1,5,0,5,0,0,5,2,3,3,2,2,3,0,5,3,2,1,4,4,1,0,5,2,3,2,3,0,5,0,5,4,1,2,3,3,2,3,2
7,8,"O fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- % O I- fo_o_fw_""_by_bc % O I- I- I- I- I- sd sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- sd O b b b O I- I- I- sd O I- I- I- I- I- sd sd O b b O I- sd O I- % I- I- I- I- I- I- I- I- sd O I- % O I- sd O I- % O sd sd sd O I- sd sd O I- % O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- % % O b b O I- I- I- I- sd I- sd sd O b b O I- I- I- % O I- % O I- % O I- I- % O I- % O I- % O I- % % O ar I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd O I- I- I- I- I- I- I- qy O I- % O I- I- % O I- I- I- I- ng ng sd O b % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd I- % O b b O % % O b % O b % O b I- I- I- I- I- I- sd O",1,4,0,5,1,4,1,4,1,4,0,5,1,4,4,1,5,0,5,0,0,5,1,4,1,4,0,5,5,0,5,0,5,0,5,0,3,2,4,1,3,2,4,1,5,0,5,0,0,5,1,4,5,0,3,2,0,5,2,3,2,3,3,2,2,3,3,2,2,3,0,5,1,4,5,0,1,4,1,4,2,3
7,9,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc b O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- ad ad O aa b sd b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- I- I- sd O I- I- I- I- I- O I- I- O I- I- O I- I- sd O I- I- sd O b b O I- I- I- I- I- I- I- O I- % b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b ^h I- I- I- I- I- I- I- I- I- I- qy^d qy^d qy^d qy^d O ny sd O b I- I- I- I- I- sd sd O b b O % % b b O I- I- I- I- I- sd O bk sd O sd I- I- I- I- I- I- I- I- I- I- I- I- I- % I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- sd I- % I- % I- I- I- sd I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- I- I- I- I- O I- I- sd O I- sd O I- b b O I- % b b O I- I- I- I- I- I- I- I- sd I- % O bk sd O I- I- I- I- sd I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- % O I- I- I- O I- sd sd O I- sd % I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- % I- I- I- I- I- I- I- I- I- I- I- sd sd % O b I- I- I- I- I- I- I- I- I- I- I- I- qw qw qw qw O I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd O bk b O I- I- I- I- I- sd O I- I- O I- I- % O I- I- I- I- O I- % O I- I- I- sd O I- I- I- O I- sd O I- I- I- I- sd sd sd O I- sd I- I- I- I- I- % O I- I- I- I- sd O I- I- I- I- I- I- sd O I- I- b O I- I- O I- I- O I- % O I- sd sd sd O b b b O b b O I- I- I- I- I- sd sd",0,5,2,3,0,5,2,3,2,3,1,4,5,0,1,4,2,3,4,1,1,4,4,1,3,2,1,4,4,1,4,1,4,1,4,1,0,5,4,1,0,5,2,3,5,0,4,1,0,5,1,4,3,2,0,5,0,5,1,4,2,3,3,2,5,0,2,3,1,4,4,1,5,0,4,1,2,3,2,3,2,3
7,10,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc O fo_o_fw_""_by_bc I- I- I- I- I- ad I- I- I- I- ad ad % I- I- sd sd O I- aa aa I- I- I- % O b b O I- I- I- I- I- I- sd sd sd O b sd O I- I- I- I- I- I- sd I- I- I- I- I- sd I- sd I- I- I- I- I- I- O b b O I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- I- sd sd O % % O I- sd sd O ar I- I- % I- I- I- I- I- I- I- I- ad I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- sd O b b O I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O b I- I- I- I- I- I- I- ad ad O I- I- I- I- I- I- I- qy^d qy^d O ny I- I- I- I- I- I- I- sd sd O bk I- % O I- I- % O I- % O I- I- I- I- I- sd I- I- I- % I- I- I- I- % % O I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- h O I- sd O I- % I- b I- I- I- sd sd O I- I- I- I- I- I- I- I- I- sd % I- I- I- I- I- I- I- I- I- I- I- sd % O b b O b sd O I- I- I- I- I- I- sd I- % I- I- I- I- sv sv O b I- I- I- I- sd sd",1,4,1,4,0,5,0,5,2,3,0,5,0,5,5,0,5,0,5,0,1,4,2,3,1,4,2,3,5,0,5,0,5,0,4,1,4,1,4,1,3,2,3,2,3,2,5,0,0,5,1,4,5,0,2,3,0,5,0,5,1,4,4,1,1,4,4,1,3,2,0,5,0,5,4,1,0,5,1,4,5,0
7,11,sd I- I- I- I- I- I- I- I- I- O aa aa O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd I- I- % O I- I- I- I- qy qy O I- % nn nn I- I- I- I- I- sd I- I- I- % O I- I- sd O I- I- % O sd sd O I- I- % nn I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- sd I- % I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- sd sd sd I- % O bk b O I- I- I- I- I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- I- I- I- O I- I- I- O I- sd O I- I- O I- % O I- sd O I- I- sd sd O b b I- I- I- I- I- I- I- I- I- I- I- I- I- qy qy O I- % I- % I- I- I- I- I- I- I- I- I- sd I- I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd sd O b sd,1,4,0,5,0,5,0,5,1,4,0,5,5,0,0,5,5,0,5,0,2,3,0,5,1,4,1,4,5,0,5,0,3,2,3,2,4,1,5,0,3,2,4,1,4,1,5,0,0,5,0,5,3,2,3,2,2,3,0,5,0,5,5,0,2,3,3,2,3,2,5,0,5,0,4,1,5,0,2,3,2,3
7,12,"O fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd % O b b O I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- % O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- I- b O I- I- I- I- I- I- I- I- sd O b b O I- I- I- sd sd O I- % b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- sd sd O b I- % O % % O I- I- % O I- I- I- I- I- I- I- sd O I- I- I- I- O I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- sv sd O I- % % O I- % I- I- I- I- I- I- % sd sd sd sd I- I- I- I- I- sd I- I- I- I- I- sd I- I- I- I- I- I- I- I- O I- sd O I- I- O I- I- sd O I- I- sd O I- I- I- I- sd O I- sd O I- I- sd O I- I- O I- % O I- I- sd % O I- I- I- sd O I- b b O I- I- sd sd O b I- % I- I- I- I- % I- I- I- I- I- I- I- I- O b b O I- I- I- % O b b O I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd sd % O b b O b b O I- I- I- I- sd I- sd O",0,5,2,3,0,5,1,4,1,4,2,3,1,4,5,0,5,0,5,0,0,5,2,3,0,5,2,3,5,0,5,0,5,0,4,1,5,0,5,0,2,3,3,2,4,1,5,0,0,5,0,5,3,2,4,1,0,5,2,3,0,5,5,0,1,4,3,2,4,1,0,5,0,5,4,1,0,5,0,5,2,3
7,13,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- b O I- ^2 O I- I- O I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- b b O I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O ^2 b b O I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- O I- I- I- O I- I- % % O I- I- I- sd I- I- I- I- I- % I- % I- % I- I- I- I- I- sd sd O b b O b b I- I- I- I- sd sd",2,3,0,5,1,4,2,3,0,5,0,5,5,0,0,5,5,0,5,0,0,5,0,5,0,5,1,4,5,0,4,1,3,2,3,2,5,0,5,0,5,0,3,2,5,0,5,0,0,5,1,4,3,2,2,3,1,4,1,4,0,5,5,0,0,5,2,3,3,2,5,0,5,0,4,1,5,0,3,2,2,3
7,14,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- sd sd sd O b b O I- I- I- I- I- sd I- sd I- sd I- I- I- I- sd I- % O b b O I- I- I- I- I- I- I- sd sd O b b O % I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- sd sd O I- I- I- I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- O I- % O I- I- O I- % O O % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- O I- I- % O I- % O sd sd O sd b b O b b b O I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- I- O I- I- O I- I- O I- sd O I- sd O I- I- sd b b O b b I- I- I- I- I- I- I- I- I- I- I- sd sd",0,5,1,4,0,5,0,5,1,4,1,4,0,5,5,0,5,0,4,1,0,5,0,5,0,5,0,5,5,0,5,0,5,0,5,0,5,0,5,0,3,2,4,1,4,1,5,0,0,5,0,5,5,0,5,0,0,5,4,1,1,4,4,1,0,5,2,3,0,5,0,5,0,5,4,1,1,4,2,3,4,1
8,1,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- sd sd sd I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- % I- % I- I- I- I- I- I- I- sd I- I- sd sd I- I- I- I- I- I- I- I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- sd I- % O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd sd I- I- O b b O I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- I- I- sd sd",1,4,0,5,0,5,2,3,2,3,0,5,5,0,0,5,5,0,3,2,1,4,0,5,2,3,0,5,5,0,3,2,2,3,3,2,5,0,3,2,3,2,1,4,5,0,4,1,0,5,1,4,4,1,2,3,4,1,0,5,0,5,5,0,1,4,3,2,4,1,4,1,5,0,4,1,5,0,3,2,2,3
8,2,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b I- I- I- I- % I- I- I- I- I- I- I- sd I- I- % O ny I- I- I- % I- I- I- I- I- sd I- I- I- I- I- I- % I- sd I- I- I- I- I- I- I- I- I- sd sd O b sd",0,5,0,5,0,5,2,3,0,5,0,5,5,0,1,4,4,1,4,1,1,4,0,5,0,5,0,5,5,0,3,2,4,1,4,1,5,0,5,0,3,2,2,3,4,1,4,1,0,5,0,5,3,2,2,3,0,5,0,5,1,4,4,1,1,4,1,4,3,2,5,0,5,0,4,1,3,2,2,3,2,3
8,3,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- sd I- % O b b O I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd I- I- % I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- % I- % I- % O I- % O I- % b O I- I- I- I- % O I- I- I- I- I- O I- I- b b O I- sd I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- % I- % O b b O I- I- I- sd sd O b I- I- % I- I- % I- I- I- I- I- I- I- I- I- I- % O b b O I- I- I- I- sd sd O b aa b b O I- I- I- I- % O b b O I- I- % I- % O b b O I- I- I- % O I- % % O I- I- I- I- I- I- I- I- sd sd O aa I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b sd",0,5,0,5,0,5,0,5,2,3,0,5,5,0,0,5,5,0,5,0,0,5,0,5,1,4,0,5,5,0,4,1,4,1,3,2,3,2,5,0,4,1,3,2,4,1,5,0,1,4,0,5,4,1,4,1,2,3,0,5,1,4,4,1,2,3,1,4,1,4,5,0,5,0,2,3,4,1,4,1,4,1
8,4,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- sd I- I- sd sd O b b O I- I- I- I- I- I- I- I- ^h I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd I- qy I- I- sd O b b O I- % O I- I- I- I- sd sd O I- I- I- sd I- I- sd b % O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- sd sd I- I- I- % O b b O I- % I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- sd I- % I- % I- I- I- I- I- I- I- I- I- I- I- I- sd % O b sd",1,4,1,4,0,5,1,4,2,3,0,5,5,0,0,5,3,2,4,1,1,4,0,5,4,1,0,5,5,0,4,1,4,1,4,1,3,2,4,1,4,1,2,3,4,1,5,0,1,4,0,5,3,2,3,2,3,2,0,5,2,3,3,2,1,4,1,4,2,3,5,0,5,0,2,3,4,1,4,1,5,0
8,5,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd sd sd sd O b b O I- I- I- I- I- % I- I- I- I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- sd I- I- I- I- ^h ^h O % % % O b I- I- I- I- I- I- I- I- I- I- O I- b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- b O I- I- I- I- I- I- I- sd I- % % O I- % % O I- I- O I- I- I- I- sd I- sd O I- I- I- I- I- sd I- % O I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- sd sd br I- I- qy qy qy qy % O ny I- I- I- I- I- I- I- I- I- I- O I- b O I- I- I- I- I- sd sd O I- sd sd O I- aa I- I- I- % O b % O I- I- I- I- I- I- sd I- I- I- % O b b b b O I- % O b b b O I- % O b b O sd % O b b b O b sd I- I- I- I- I- I- I- I- I- I- I- I- I- O I- I- I- I- % O I- I- sd % O I- I- sd % O b b O b % O I- I- I- I- I- I- I- I- I- O b b O I- I- I- sd sd O b b b O I- b sd I- I- I- I- % I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- sd O I- I- sd sd O b I- % O b b O I- sd I- % O I- I- I- I- I- sd I- sd sd O b b O b b O I- I- I- I- I- I- sd b b O b b O b b sd b I- I- I- I- I- I- I- % O b b O I- I- I- I- I- I- I- sd O b b O sd sd O I- I- I- I- O I- I- O I- I- O I- b O I- I- O I- % O I- I- % O I- b O I- I- % O I- % O I- I- sd % O I- I- I- I- I- I- I- I- I- sd O b I- % O I- I- I- O I- % O sd sd O I- I- % O I- % O I- I- I- ad sd",1,4,0,5,1,4,0,5,2,3,0,5,2,3,4,1,2,3,5,0,0,5,2,3,1,4,1,4,3,2,5,0,4,1,4,1,3,2,5,0,2,3,4,1,4,1,5,0,0,5,0,5,3,2,3,2,2,3,1,4,2,3,4,1,1,4,3,2,1,4,1,4,0,5,2,3,2,3,2,3,3,2
8,6,"sd I- fo_o_fw_""_by_bc I- I- I- I- I- I- sd sd sd O I- I- % O I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- % O I- I- sd sd % O b b O b b O I- I- I- I- I- % I- I- I- I- I- I- I- I- sd sd sd sd O b sd % % O I- I- I- I- I- I- I- O I- % % O I- I- I- I- I- I- I- O I- % O I- % % O I- sd O b b O b b % O I- I- I- I- I- I- sd I- I- I- sd sd sd I- I- I- % % O I- I- % O I- I- % b % O I- I- sd % O b I- I- sd O bk b O sd I- I- I- sd sd O b b b sd O I- I- I- sd O b b O b I- I- I- I- I- I- sd I- I- I- I- I- I- sd O b I- I- sd % O I- sd % O b I- I- I- I- I- % O I- I- I- I- I- I- I- I- sd I- I- % % I- I- % O I- % I- % O I- I- % O I- % O I- I- I- % % O I- I- I- I- I- I- I- O I- % % O I- I- I- I- I- I- I- I- sd sd O I- I- % I- I- I- I- I- I- % O b % O I- I- I- b^m % sd O b I- I- % O I- I- % O I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O sd % O % % sd",2,3,1,4,2,3,1,4,0,5,3,2,3,2,2,3,4,1,4,1,1,4,0,5,0,5,1,4,4,1,5,0,4,1,2,3,4,1,3,2,4,1,2,3,5,0,5,0,0,5,0,5,1,4,2,3,0,5,2,3,1,4,5,0,0,5,2,3,3,2,3,2,1,4,2,3,3,2,2,3,3,2
8,7,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd % O I- b % O I- I- I- I- I- I- sd O b b O I- I- sd O I- I- I- sd sd O b b O b sd O I- I- I- I- I- I- I- I- I- I- I- I- O I- % O I- % O sd sd O I- I- % O b b O I- I- I- I- sd sd O I- I- I- qy qy O nn nn O I- I- I- qy qy O I- I- I- I- sd sd I- I- I- I- I- I- I- sd sd O I- I- I- % bk I- % I- % O I- % I- % O I- % O I- I- % % O I- I- I- sd sd O b b O I- sd sd O I- % O bk b O I- I- I- % sd I- I- I- % O b b O I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- sd sd O I- I- ^2 bf O b sd O I- I- qw I- I- qw qw qw % O I- I- I- I- sd O I- % % O I- sd sd O b^m bk b O I- I- I- I- I- sd % O b b b b bk % O I- I- I- % I- I- I- I- % % O bk O I- I- I- I- I- I- I- % I- I- % I- I- I- I- I- I- qy I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy I- I- qy O ny ny O I- qy % I- % O b I- % O I- % % O I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- sd sd % O b b b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- % I- I- % O b b O I- % O b b O I- I- sd I- I- I- I- I- I- I- I- I- % O b b O I- I- I- % O I- I- I- I- bk I- I- I- I- I- I- bk I- % I- I- I- I- I- I- I- I- I- I- I- I- % I- I- I- I- % % O I- b I- I- I- I- sd sd % O b b b b O b % O b b b b % O I- b b b O b b O I- I- I- I- I- I- I- I- % O b b O I- I- I- I- I- I- sd sd % O b b I- I- I- I- sd % O b O",1,4,0,5,0,5,0,5,1,4,0,5,0,5,5,0,3,2,5,0,2,3,0,5,2,3,0,5,5,0,5,0,5,0,5,0,3,2,4,1,2,3,3,2,4,1,5,0,0,5,0,5,2,3,3,2,2,3,2,3,2,3,3,2,3,2,1,4,2,3,0,5,1,4,1,4,3,2,4,1,3,2
